  DATE    HOUR(UT)    TEMP   PRESS    HUM      WSP   WDIR
20180220  21:00:00   -65.5   686.5    28.0    11.3   294.0
20180220  21:05:00   -65.4   686.5    28.0     9.8   294.0
20180220  21:10:00   -65.4   686.4    29.0     9.1   294.0
20180220  21:15:00   -65.4   686.5    30.0     9.2   294.0
20180220  21:20:00   -65.4   686.5    30.0    10.1   294.0
20180220  21:25:00   -65.4   686.4    32.0     8.8   294.0
20180220  21:30:00   -65.4   686.5    32.0     8.2   294.0
20180220  21:35:00   -65.5   686.4    31.0     9.6   294.0
20180220  21:40:00   -65.4   686.5    33.0     5.1   294.0
20180220  21:45:00   -65.4   686.5    33.0     6.2   294.0
20180220  21:50:00   -65.5   686.5    33.0     7.0   294.0
20180220  21:55:00   -65.5   686.4    34.0     7.4   294.0
20180220  22:00:00   -65.4   686.5    34.0     6.9   294.0
20180220  22:05:00   -65.4   686.5    35.0     7.4   294.0
20180220  22:10:00   -65.5   686.4    36.0     6.8   294.0
20180220  22:15:00   -65.4   686.5    37.0     8.2   294.0
20180220  22:20:00   -65.4   686.5    37.0     6.5   294.0
20180220  22:25:00   -65.4   686.5    38.0     7.0   294.0
20180220  22:30:00   -65.4   686.4    37.0     6.6   294.0
20180220  22:35:00   -65.4   686.5    36.0     7.1   294.0
20180220  22:40:00   -65.4   686.6    38.0     7.0   294.0
20180220  22:45:00   -65.4   686.4    39.0     7.2   294.0
20180220  22:50:00   -65.5   686.5    38.0     5.2   294.0
20180220  22:55:00   -65.4   686.5    38.0     6.4   294.0
20180220  23:00:00   -65.4   686.6    40.0     8.5   294.0
20180220  23:05:00   -65.5   686.3    42.0     8.0   294.0
20180220  23:10:00   -65.4   686.6    43.0     6.7   294.0
20180220  23:15:00   -65.4   686.4    44.0     5.3   294.0
20180220  23:20:00   -65.4   686.4    44.0     6.0   294.0
20180220  23:25:00   -65.4   686.5    45.0     6.6   294.0
20180220  23:30:00   -65.4   686.4    46.0     6.9   294.0
20180220  23:35:00   -65.4   686.5    46.0     6.1   294.0
20180220  23:40:00   -65.4   686.5    47.0     6.7   294.0
20180220  23:45:00   -65.4   686.5    48.0     6.2   294.0
20180220  23:50:00   -65.4   686.4    48.0     6.6   294.0
20180220  23:55:00   -65.4   686.6    49.0     6.6   294.0
20180221  00:00:00   -65.4   686.5    50.0     7.0   294.0
20180221  00:05:00   -65.4   686.5    50.0     6.0   294.0
20180221  00:10:00   -65.4   686.4    51.0     6.4   294.0
20180221  00:15:00   -65.4   686.5    52.0     6.7   294.0
20180221  00:20:00   -65.4   686.4    53.0     6.0   294.0
20180221  00:25:00   -65.4   686.5    54.0     4.7   294.0
20180221  00:30:00   -65.4   686.4    54.0     4.2   294.0
20180221  00:35:00   -65.4   686.4    54.0     4.3   294.0
20180221  00:40:00   -65.4   686.4    54.0     4.3   294.0
20180221  00:45:00   -65.4   686.4    54.0     3.1   294.0
20180221  00:50:00   -65.5   686.5    53.0     4.5   294.0
20180221  00:55:00   -65.4   686.4    53.0     4.5   294.0
20180221  01:00:00   -65.4   686.4    53.0     5.5   294.0
20180221  01:05:00   -65.4   686.4    53.0     3.6   294.0
20180221  01:10:00   -65.4   686.5    52.0     4.6   294.0
20180221  01:15:00   -65.5   686.4    52.0     3.9   294.0
20180221  01:20:00   -65.5   686.5    52.0     4.3   294.0
20180221  01:25:00   -65.4   686.5    52.0     3.5   294.0
20180221  01:30:00   -65.4   686.4    52.0     3.3   294.0
20180221  01:35:00   -65.4   686.4    52.0     2.9   294.0
20180221  01:40:00   -65.5   686.5    52.0     3.9   294.0
20180221  01:45:00   -65.5   686.5    54.0     4.3   294.0
20180221  01:50:00   -65.5   686.4    54.0     3.8   294.0
20180221  01:55:00   -65.5   686.5    54.0     2.7   294.0
20180221  02:00:00   -65.5   686.4    54.0     3.3   294.0
20180221  02:05:00   -65.5   686.4    54.0     3.5   294.0
20180221  02:10:00   -65.4   686.4    56.0     4.6   294.0
20180221  02:15:00   -65.5   686.3    56.0     3.8   294.0
20180221  02:20:00   -65.5   686.4    56.0     4.0   294.0
20180221  02:25:00   -65.5   686.5    57.0     3.5   294.0
20180221  02:30:00   -65.4   686.4    57.0     3.9   294.0
20180221  02:35:00   -65.5   686.4    57.0     3.9   294.0
20180221  02:40:00   -65.5   686.4    57.0     3.4   294.0
20180221  02:45:00   -65.5   686.5    57.0     3.5   294.0
20180221  02:50:00   -65.4   686.4    57.0     2.8   294.0
20180221  02:55:00   -65.5   686.6    57.0     3.1   294.0
20180221  03:00:00   -65.4   686.4    56.0     3.6   294.0
20180221  03:05:00   -65.5   686.5    56.0     2.9   294.0
20180221  03:10:00   -65.4   686.6    56.0     2.5   294.0
20180221  03:15:00   -65.4   686.5    56.0     3.0   294.0
20180221  03:20:00   -65.4   686.5    55.0     2.3   294.0
20180221  03:25:00   -65.4   686.4    55.0     1.1   294.0
20180221  03:30:00   -65.5   686.3    54.0     1.7   294.0
20180221  03:35:00   -65.5   686.3    54.0     1.5   294.0
20180221  03:40:00   -65.5   686.5    54.0     1.6   294.0
20180221  03:45:00   -65.5   686.4    53.0     1.3   294.0
20180221  03:50:00   -65.5   686.4    53.0     1.5   294.0
20180221  03:55:00   -65.5   686.6    53.0     1.7   294.0
20180221  04:00:00   -65.4   686.4    53.0     2.4   294.0
20180221  04:05:00   -65.5   686.4    53.0     1.8   294.0
20180221  04:10:00   -65.4   686.5    53.0     2.3   294.0
20180221  04:15:00   -65.5   686.5    53.0     2.6   294.0
20180221  04:20:00   -65.4   686.5    53.0     2.7   294.0
20180221  04:25:00   -65.4   686.4    53.0     2.7   294.0
20180221  04:30:00   -65.5   686.5    53.0     2.6   294.0
20180221  04:35:00   -65.5   686.6    53.0     3.0   294.0
20180221  04:40:00   -65.5   686.3    54.0     3.5   294.0
20180221  04:45:00   -65.4   686.5    54.0     3.0   294.0
20180221  04:50:00   -65.5   686.3    54.0     3.3   294.0
20180221  04:55:00   -65.5   686.4    55.0     3.6   294.0
20180221  05:00:00   -65.5   686.4    55.0     3.7   294.0
20180221  05:05:00   -65.5   686.5    56.0     3.1   294.0
20180221  05:10:00   -65.4   686.6    56.0     3.5   294.0
20180221  05:15:00   -65.5   686.3    56.0     3.3   294.0
20180221  05:20:00   -65.5   686.5    56.0     3.0   294.0
20180221  05:25:00   -65.5   686.4    57.0     2.6   294.0
20180221  05:30:00   -65.5   686.4    56.0     1.2   294.0
20180221  05:35:00   -65.5   686.5    56.0     0.9   294.0
20180221  05:40:00   -65.5   686.5    56.0     1.0   294.0
20180221  05:45:00   -65.5   686.4    56.0     1.0   294.0
20180221  05:50:00   -65.5   686.5    56.0     2.3   294.0
20180221  05:55:00   -65.5   686.4    56.0     2.3   294.0
20180221  06:00:00   -65.5   686.4    56.0     2.5   294.0
20180221  06:05:00   -65.5   686.4    56.0     1.9   294.0
20180221  06:10:00   -65.5   686.4    56.0     1.6   294.0
20180221  06:15:00   -65.5   686.4    56.0     1.6   294.0
20180221  06:20:00   -65.5   686.4    56.0     1.6   294.0
20180221  06:25:00   -65.5   686.4    55.0     1.6   294.0
20180221  06:30:00   -65.5   686.5    55.0     1.8   294.0
20180221  06:35:00   -65.4   686.4    55.0     1.8   294.0
20180221  06:40:00   -65.5   686.4    55.0     1.9   294.0
20180221  06:45:00   -65.5   686.4    55.0     2.5   294.0
20180221  06:50:00   -65.5   686.4    56.0     2.9   294.0
20180221  06:55:00   -65.5   686.4    56.0     2.7   294.0
20180221  07:00:00   -65.5   686.4    56.0     2.4   294.0
20180221  07:05:00   -65.5   686.5    57.0     2.3   294.0
20180221  07:10:00   -65.5   686.4    57.0     2.3   294.0
20180221  07:15:00   -65.5   686.4    57.0     2.0   294.0
20180221  07:20:00   -65.5   686.4    57.0     2.3   294.0
20180221  07:25:00   -65.5   686.4    57.0     2.5   294.0
20180221  07:30:00   -65.6   686.4    57.0     2.8   294.0
20180221  07:35:00   -65.5   686.4    57.0     3.2   294.0
20180221  07:40:00   -65.5   686.4    58.0     3.2   294.0
20180221  07:45:00   -65.5   686.3    58.0     3.0   294.0
20180221  07:50:00   -65.5   686.3    58.0     2.6   294.0
20180221  07:55:00   -65.5   686.4    58.0     2.8   294.0
20180221  08:00:00   -65.6   686.3    58.0     2.3   294.0
20180221  08:05:00   -65.5   686.4    58.0     2.2   294.0
20180221  08:10:00   -65.5   686.4    58.0     2.6   294.0
20180221  08:15:00   -65.5   686.4    58.0     2.0   294.0
20180221  08:20:00   -65.5   686.4    58.0     2.2   294.0
20180221  08:25:00   -65.5   686.4    58.0     2.1   294.0
20180221  08:30:00   -65.5   686.3    58.0     2.3   294.0
20180221  08:35:00   -65.5   686.3    59.0     2.9   294.0
20180221  08:40:00   -65.5   686.4    59.0     2.8   294.0
20180221  08:45:00   -65.5   686.4    59.0     3.2   294.0
20180221  08:50:00   -65.5   686.3    59.0     2.8   294.0
20180221  08:55:00   -65.5   686.4    59.0     3.4   294.0
20180221  09:00:00   -65.5   686.4    60.0     3.3   294.0
20180221  09:05:00   -65.5   686.5    60.0     2.8   294.0
20180221  09:10:00   -65.5   686.4    60.0     3.1   294.0
20180221  09:15:00   -65.5   686.5    60.0     2.4   294.0
20180221  09:20:00   -65.5   686.3    60.0     2.6   294.0
20180221  09:25:00   -65.5   686.4    59.0     2.2   294.0
20180221  09:30:00   -65.5   686.4    59.0     2.4   294.0
20180221  09:35:00   -65.5   686.4    59.0     2.7   294.0
20180221  09:40:00   -65.5   686.4    59.0     2.8   294.0
20180221  09:45:00   -65.5   686.3    59.0     2.4   294.0
20180221  09:50:00   -65.5   686.4    58.0     2.2   294.0
20180221  09:55:00   -65.5   686.4    58.0     1.6   294.0
20180221  10:00:00   -65.5   686.3    58.0     1.6   294.0
20180221  10:05:00   -65.5   686.3    58.0     1.7   294.0
20180221  10:10:00   -65.5   686.4    59.0     2.3   294.0
20180221  10:15:00   -65.5   686.3    59.0     2.3   294.0
20180221  10:20:00   -65.5   686.3    59.0     2.3   294.0
20180221  10:25:00   -65.5   686.3    59.0     1.9   294.0
20180221  10:30:00   -65.5   686.4    59.0     2.2   294.0
20180221  10:35:00   -65.5   686.4    59.0     2.1   294.0
20180221  10:40:00   -65.5   686.5    59.0     2.7   294.0
20180221  10:45:00   -65.5   686.4    59.0     2.6   294.0
20180221  10:50:00   -65.5   686.3    59.0     2.4   294.0
20180221  10:55:00   -65.6   686.3    59.0     2.8   294.0
20180221  11:00:00   -65.5   686.4    59.0     2.6   294.0
20180221  11:05:00   -65.5   686.4    60.0     3.1   294.0
20180221  11:10:00   -65.5   686.4    60.0     3.5   294.0
20180221  11:15:00   -65.5   686.4    60.0     2.7   294.0
20180221  11:20:00   -65.5   686.4    60.0     3.0   294.0
20180221  11:25:00   -65.5   686.4    61.0     2.8   294.0
20180221  11:30:00   -65.6   686.3    61.0     2.8   294.0
20180221  11:35:00   -65.5   686.4    61.0     3.1   294.0
20180221  11:40:00   -65.5   686.4    61.0     2.2   294.0
20180221  11:45:00   -65.6   686.4    61.0     2.7   294.0
20180221  11:50:00   -65.5   686.4    61.0     2.3   294.0
20180221  11:55:00   -65.5   686.3    61.0     2.7   294.0
20180221  12:00:00   -65.6   686.3    61.0     2.9   294.0
20180221  12:05:00   -65.5   686.4    60.0     2.4   294.0
20180221  12:10:00   -65.5   686.4    60.0     2.5   294.0
20180221  12:15:00   -65.5   686.4    60.0     2.4   294.0
20180221  12:20:00   -65.6   686.4    60.0     2.4   294.0
20180221  12:25:00   -65.6   686.4    59.0     2.8   294.0
20180221  12:30:00   -65.6   686.4    59.0     2.2   294.0
20180221  12:35:00   -65.6   686.4    58.0     2.1   294.0
20180221  12:40:00   -65.5   686.3    58.0     2.9   294.0
20180221  12:45:00   -65.5   686.4    58.0     3.1   294.0
20180221  12:50:00   -65.6   686.4    57.0     2.7   294.0
20180221  12:55:00   -65.6   686.4    57.0     2.7   294.0
20180221  13:00:00   -65.5   686.4    57.0     2.4   294.0
20180221  13:05:00   -65.6   686.4    57.0     2.6   294.0
20180221  13:10:00   -65.6   686.4    57.0     3.2   294.0
20180221  13:15:00   -65.6   686.4    57.0     2.4   294.0
20180221  13:20:00   -65.6   686.4    57.0     3.2   294.0
20180221  13:25:00   -65.6   686.4    58.0     3.6   294.0
20180221  13:30:00   -65.6   686.4    58.0     2.8   294.0
20180221  13:35:00   -65.6   686.4    58.0     2.8   294.0
20180221  13:40:00   -65.6   686.3    57.0     2.6   294.0
20180221  13:45:00   -65.6   686.3    56.0     3.6   294.0
20180221  13:50:00   -65.6   686.4    56.0     2.8   294.0
20180221  13:55:00   -65.5   686.4    56.0     3.8   294.0
20180221  14:00:00   -65.6   686.4    56.0     4.3   294.0
20180221  14:05:00   -65.6   686.4    56.0     3.4   294.0
20180221  14:10:00   -65.6   686.4    56.0     4.0   294.0
20180221  14:15:00   -65.5   686.3    56.0     3.0   294.0
20180221  14:20:00   -65.6   686.4    56.0     2.7   294.0
20180221  14:25:00   -65.6   686.5    55.0     3.6   294.0
20180221  14:30:00   -65.6   686.4    55.0     3.8   294.0
20180221  14:35:00   -65.6   686.3    55.0     3.2   294.0
20180221  14:40:00   -65.6   686.3    54.0     3.8   294.0
20180221  14:45:00   -65.6   686.3    54.0     3.3   294.0
20180221  14:50:00   -65.6   686.4    54.0     3.9   294.0
20180221  14:55:00   -65.6   686.4    52.0     3.9   294.0
20180221  15:00:00   -65.6   686.4    51.0     3.0   294.0
20180221  15:05:00   -65.6   686.4    50.0     4.6   294.0
20180221  15:10:00   -65.6   686.4    48.0     3.7   294.0
20180221  15:15:00   -65.6   686.5    48.0     3.4   294.0
20180221  15:20:00   -65.6   686.4    47.0     4.4   294.0
20180221  15:25:00   -65.6   686.4    45.0     2.7   294.0
20180221  15:30:00   -65.6   686.3    45.0     3.5   294.0
20180221  15:35:00   -65.6   686.3    45.0     3.3   294.0
20180221  15:40:00   -65.6   686.4    44.0     5.3   294.0
20180221  15:45:00   -65.6   686.4    42.0     4.4   294.0
20180221  15:50:00   -65.6   686.3    41.0     2.1   294.0
20180221  15:55:00   -65.6   686.4    41.0     2.4   294.0
20180221  16:00:00   -65.6   686.4    42.0     3.2   294.0
20180221  16:05:00   -65.6   686.3    44.0     3.6   294.0
20180221  16:10:00   -65.6   686.4    44.0     3.1   294.0
20180221  16:15:00   -65.6   686.3    42.0     3.5   294.0
20180221  16:20:00   -65.6   686.4    42.0     3.7   294.0
20180221  16:25:00   -65.6   686.3    41.0     3.4   294.0
20180221  16:30:00   -65.5   686.4    40.0     3.4   294.0
20180221  16:35:00   -65.6   686.5    40.0     3.3   294.0
20180221  16:40:00   -65.5   686.3    40.0     1.5   294.0
20180221  16:45:00   -65.6   686.4    40.0     2.8   294.0
20180221  16:50:00   -65.5   686.4    40.0     3.3   294.0
20180221  16:55:00   -65.6   686.4    40.0     3.8   294.0
20180221  17:00:00   -65.6   686.4    40.0     3.8   294.0
20180221  17:05:00   -65.5   686.3    41.0     3.3   294.0
20180221  17:10:00   -65.6   686.4    40.0     3.4   294.0
20180221  17:15:00   -65.6   686.3    40.0     4.3   294.0
20180221  17:20:00   -65.5   686.3    38.0     3.1   294.0
20180221  17:25:00   -65.5   686.3    38.0     2.5   294.0
20180221  17:30:00   -65.6   686.4    37.0     3.4   294.0
20180221  17:35:00   -65.5   686.3    36.0     3.3   294.0
20180221  17:40:00   -65.5   686.3    36.0     4.2   294.0
20180221  17:45:00   -65.6   686.3    36.0     2.6   294.0
20180221  17:50:00   -65.6   686.4    35.0     2.6   294.0
20180221  17:55:00   -65.6   686.4    33.0     2.3   294.0
20180221  18:00:00   -65.5   686.4    33.0     3.0   294.0
20180221  18:05:00   -65.6   686.4    33.0     2.7   294.0
20180221  18:10:00   -65.5   686.4    33.0     4.1   294.0
20180221  18:15:00   -65.6   686.4    33.0     4.2   294.0
20180221  18:20:00   -65.6   686.4    33.0     4.9   294.0
20180221  18:25:00   -65.5   686.4    34.0     4.3   294.0
20180221  18:30:00   -65.5   686.3    33.0     4.0   294.0
20180221  18:35:00   -65.6   686.3    32.0     4.0   294.0
20180221  18:40:00   -65.5   686.5    32.0     4.7   294.0
20180221  18:45:00   -65.6   686.3    33.0     5.2   294.0
20180221  18:50:00   -65.6   686.4    33.0     4.2   294.0
20180221  18:55:00   -65.5   686.4    33.0     4.9   294.0
20180221  19:00:00   -65.6   686.4    34.0     5.0   294.0
20180221  19:05:00   -65.5   686.4    34.0     4.7   294.0
20180221  19:10:00   -65.5   686.4    34.0     4.2   294.0
20180221  19:15:00   -65.5   686.4    34.0     4.2   294.0
20180221  19:20:00   -65.6   686.4    33.0     4.0   294.0
20180221  19:25:00   -65.5   686.6    33.0     3.5   294.0
20180221  19:30:00   -65.5   686.5    33.0     4.9   294.0
20180221  19:35:00   -65.5   686.5    33.0     5.4   294.0
20180221  19:40:00   -65.5   686.5    33.0     4.7   294.0
20180221  19:45:00   -65.5   686.4    32.0     3.7   294.0
20180221  19:50:00   -65.4   686.6    32.0     4.7   294.0
20180221  19:55:00   -65.5   686.5    32.0     4.0   294.0
20180221  20:00:00   -65.4   686.4    32.0     3.8   294.0
20180221  20:05:00   -65.5   686.5    32.0     4.8   294.0
20180221  20:10:00   -65.5   686.5    31.0     4.3   294.0
20180221  20:15:00   -65.5   686.4    31.0     3.8   294.0
20180221  20:20:00   -65.5   686.5    31.0     3.8   294.0
20180221  20:25:00   -65.5   686.4    31.0     2.9   294.0
20180221  20:30:00   -65.5   686.6    31.0     4.4   294.0
20180221  20:35:00   -65.5   686.5    31.0     4.0   294.0
20180221  20:40:00   -65.5   686.4    31.0     3.8   294.0
20180221  20:45:00   -65.5   686.5    30.0     3.8   294.0
20180221  20:50:00   -65.5   686.4    31.0     4.1   294.0
20180221  20:55:00   -65.5   686.4    31.0     3.5   294.0
20180221  21:00:00   -65.5   686.5    31.0     3.4   294.0
20180221  21:05:00   -65.5   686.4    30.0     4.0   294.0
20180221  21:10:00   -65.5   686.4    30.0     3.2   294.0
20180221  21:15:00   -65.4   686.5    30.0     2.0   294.0
20180221  21:20:00   -65.5   686.4    30.0     3.0   294.0
20180221  21:25:00   -65.4   686.6    29.0     3.2   294.0
20180221  21:30:00   -65.5   686.4    29.0     3.0   294.0
20180221  21:35:00   -65.5   686.5    29.0     2.9   294.0
20180221  21:40:00   -65.4   686.5    29.0     2.2   294.0
20180221  21:45:00   -65.5   686.5    28.0     3.4   294.0
20180221  21:50:00   -65.4   686.5    28.0     3.0   294.0
20180221  21:55:00   -65.4   686.4    28.0     2.6   294.0
20180221  22:00:00   -65.4   686.5    28.0     2.9   294.0
20180221  22:05:00   -65.4   686.5    27.0     2.9   294.0
20180221  22:10:00   -65.4   686.4    26.0     3.4   294.0
20180221  22:15:00   -65.5   686.4    26.0     3.0   294.0
20180221  22:20:00   -65.4   686.6    25.0     2.8   294.0
20180221  22:25:00   -65.4   686.6    25.0     3.1   294.0
20180221  22:30:00   -65.5   686.5    25.0     2.7   294.0
20180221  22:35:00   -65.4   686.6    27.0     2.7   294.0
20180221  22:40:00   -65.5   686.5    29.0     4.6   294.0
20180221  22:45:00   -65.4   686.5    31.0     7.0   294.0
20180221  22:50:00   -65.5   686.4    32.0     7.2   294.0
20180221  22:55:00   -65.4   686.5    32.0     6.7   294.0
20180221  23:00:00   -65.5   686.4    32.0     7.9   294.0
20180221  23:05:00   -65.4   686.5    32.0     7.3   294.0
20180221  23:10:00   -65.4   686.5    32.0     7.6   294.0
20180221  23:15:00   -65.4   686.5    31.0     4.9   294.0
20180221  23:20:00   -65.5   686.4    31.0     5.2   294.0
20180221  23:25:00   -65.4   686.4    31.0     6.0   294.0
20180221  23:30:00   -65.4   686.6    32.0     5.6   294.0
20180221  23:35:00   -65.4   686.4    33.0     5.6   294.0
20180221  23:40:00   -65.4   686.5    33.0     5.1   294.0
20180221  23:45:00   -65.4   686.5    34.0     5.4   294.0
20180221  23:50:00   -65.5   686.5    36.0     4.9   294.0
20180221  23:55:00   -65.4   686.5    37.0     5.0   294.0
20180222  00:00:00   -65.4   686.5    40.0     4.5   294.0
20180222  00:05:00   -65.4   686.6    40.0     5.0   294.0
20180222  00:10:00   -65.5   686.5    39.0     4.6   294.0
20180222  00:15:00   -65.4   686.4    39.0     5.2   294.0
20180222  00:20:00   -65.4   686.3    40.0     4.3   294.0
20180222  00:25:00   -65.4   686.5    41.0     3.8   294.0
20180222  00:30:00   -65.4   686.3    42.0     3.4   294.0
20180222  00:35:00   -65.4   686.5    42.0     2.7   294.0
20180222  00:40:00   -65.5   686.5    43.0     3.4   294.0
20180222  00:45:00   -65.5   686.6    41.0     4.0   294.0
20180222  00:50:00   -65.5   686.5    43.0     4.7   294.0
20180222  00:55:00   -65.5   686.6    46.0     3.3   294.0
20180222  01:00:00   -65.4   686.5    48.0     3.5   294.0
20180222  01:05:00   -65.5   686.4    49.0     3.8   294.0
20180222  01:10:00   -65.4   686.4    46.0     3.6   294.0
20180222  01:15:00   -65.4   686.5    46.0     3.1   294.0
20180222  01:20:00   -65.4   686.6    48.0     3.9   294.0
20180222  01:25:00   -65.4   686.5    50.0     4.4   294.0
20180222  01:30:00   -65.4   686.5    50.0     3.5   294.0
20180222  01:35:00   -65.4   686.4    50.0     3.2   294.0
20180222  01:40:00   -65.4   686.5    50.0     2.8   294.0
20180222  01:45:00   -65.4   686.5    50.0     3.4   294.0
20180222  01:50:00   -65.4   686.4    52.0     4.9   294.0
20180222  01:55:00   -65.4   686.4    53.0     4.4   294.0
20180222  02:00:00   -65.4   686.4    53.0     4.2   294.0
20180222  02:05:00   -65.4   686.4    52.0     2.7   294.0
20180222  02:10:00   -65.5   686.4    51.0     3.2   294.0
20180222  02:15:00   -65.4   686.4    51.0     5.3   294.0
20180222  02:20:00   -65.4   686.4    51.0     2.2   294.0
20180222  02:25:00   -65.4   686.4    51.0     3.1   294.0
20180222  02:30:00   -65.4   686.5    51.0     2.9   294.0
20180222  02:35:00   -65.4   686.4    51.0     2.1   294.0
20180222  02:40:00   -65.4   686.5    51.0     2.9   294.0
20180222  02:45:00   -65.4   686.4    51.0     3.0   294.0
20180222  02:50:00   -65.4   686.5    51.0     2.8   294.0
20180222  02:55:00   -65.5   686.6    51.0     1.6   294.0
20180222  03:00:00   -65.5   686.4    51.0     1.9   294.0
20180222  03:05:00   -65.4   686.5    50.0     1.5   294.0
20180222  03:10:00   -65.5   686.5    50.0     1.7   294.0
20180222  03:15:00   -65.4   686.4    49.0     2.0   294.0
20180222  03:20:00   -65.4   686.6    49.0     1.3   294.0
20180222  03:25:00   -65.4   686.6    49.0     1.0   294.0
20180222  03:30:00   -65.4   686.5    49.0     1.4   294.0
20180222  03:35:00   -65.4   686.5    49.0     1.3   294.0
20180222  03:40:00   -65.4   686.5    48.0     1.0   294.0
20180222  03:45:00   -65.4   686.5    48.0     1.1   294.0
20180222  03:50:00   -65.4   686.5    48.0     1.1   294.0
20180222  03:55:00   -65.4   686.5    48.0     1.7   294.0
20180222  04:00:00   -65.4   686.5    49.0     2.5   294.0
20180222  04:05:00   -65.4   686.4    51.0     2.2   294.0
20180222  04:10:00   -65.4   686.5    51.0     2.5   294.0
20180222  04:15:00   -65.4   686.5    52.0     2.6   294.0
20180222  04:20:00   -65.4   686.6    53.0     2.3   294.0
20180222  04:25:00   -65.5   686.4    53.0     3.4   294.0
20180222  04:30:00   -65.4   686.6    53.0     3.1   294.0
20180222  04:35:00   -65.5   686.5    54.0     3.6   294.0
20180222  04:40:00   -65.4   686.5    54.0     3.1   294.0
20180222  04:45:00   -65.4   686.4    54.0     3.0   294.0
20180222  04:50:00   -65.4   686.5    54.0     3.1   294.0
20180222  04:55:00   -65.5   686.5    54.0     2.8   294.0
20180222  05:00:00   -65.4   686.5    55.0     2.5   294.0
20180222  05:05:00   -65.4   686.5    55.0     2.9   294.0
20180222  05:10:00   -65.4   686.4    55.0     3.3   294.0
20180222  05:15:00   -65.4   686.5    55.0     2.6   294.0
20180222  05:20:00   -65.4   686.5    55.0     2.2   294.0
20180222  05:25:00   -65.4   686.4    55.0     2.4   294.0
20180222  05:30:00   -65.5   686.5    56.0     2.9   294.0
20180222  05:35:00   -65.4   686.4    56.0     2.7   294.0
20180222  05:40:00   -65.4   686.5    56.0     2.4   294.0
20180222  05:45:00   -65.4   686.5    56.0     1.8   294.0
20180222  05:50:00   -65.4   686.5    56.0     1.9   294.0
20180222  05:55:00   -65.4   686.5    56.0     2.4   294.0
20180222  06:00:00   -65.4   686.4    56.0     2.2   294.0
20180222  06:05:00   -65.4   686.4    56.0     1.9   294.0
20180222  06:10:00   -65.4   686.5    56.0     1.9   294.0
20180222  06:15:00   -65.4   686.5    56.0     2.2   294.0
20180222  06:20:00   -65.4   686.5    56.0     2.1   294.0
20180222  06:25:00   -65.4   686.5    56.0     2.1   294.0
20180222  06:30:00   -65.5   686.3    56.0     2.2   294.0
20180222  06:35:00   -65.5   686.5    56.0     1.9   294.0
20180222  06:40:00   -65.5   686.5    56.0     2.1   294.0
20180222  06:45:00   -65.4   686.4    56.0     2.3   294.0
20180222  06:50:00   -65.5   686.4    57.0     2.4   294.0
20180222  06:55:00   -65.4   686.5    56.0     2.0   294.0
20180222  07:00:00   -65.5   686.3    57.0     2.2   294.0
20180222  07:05:00   -65.5   686.5    57.0     1.8   294.0
20180222  07:10:00   -65.5   686.6    56.0     1.6   294.0
20180222  07:15:00   -65.4   686.4    56.0     2.4   294.0
20180222  07:20:00   -65.5   686.4    57.0     2.1   294.0
20180222  07:25:00   -65.4   686.4    57.0     2.3   294.0
20180222  07:30:00   -65.5   686.5    57.0     1.7   294.0
20180222  07:35:00   -65.4   686.5    57.0     1.4   294.0
20180222  07:40:00   -65.5   686.4    57.0     1.3   294.0
20180222  07:45:00   -65.4   686.3    57.0     1.6   294.0
20180222  07:50:00   -65.4   686.4    57.0     1.8   294.0
20180222  07:55:00   -65.5   686.5    57.0     1.7   294.0
20180222  08:00:00   -65.5   686.5    57.0     1.8   294.0
20180222  08:05:00   -65.5   686.4    57.0     1.6   294.0
20180222  08:10:00   -65.5   686.4    57.0     1.8   294.0
20180222  08:15:00   -65.4   686.6    57.0     2.1   294.0
20180222  08:20:00   -65.4   686.4    57.0     2.2   294.0
20180222  08:25:00   -65.4   686.5    57.0     2.3   294.0
20180222  08:30:00   -65.5   686.5    57.0     2.2   294.0
20180222  08:35:00   -65.5   686.4    57.0     2.2   294.0
20180222  08:40:00   -65.5   686.5    58.0     2.7   294.0
20180222  08:45:00   -65.5   686.5    58.0     2.6   294.0
20180222  08:50:00   -65.5   686.5    58.0     2.6   294.0
20180222  08:55:00   -65.5   686.4    58.0     2.6   294.0
20180222  09:00:00   -65.5   686.5    58.0     2.4   294.0
20180222  09:05:00   -65.5   686.4    58.0     2.5   294.0
20180222  09:10:00   -65.5   686.2    58.0     2.6   294.0
20180222  09:15:00   -65.5   686.6    58.0     2.6   294.0
20180222  09:20:00   -65.4   686.4    58.0     2.4   294.0
20180222  09:25:00   -65.4   686.4    58.0     2.5   294.0
20180222  09:30:00   -65.5   686.4    58.0     2.2   294.0
20180222  09:35:00   -65.5   686.4    58.0     2.3   294.0
20180222  09:40:00   -65.5   686.4    58.0     2.5   294.0
20180222  09:45:00   -65.4   686.4    58.0     2.5   294.0
20180222  09:50:00   -65.5   686.4    58.0     2.4   294.0
20180222  09:55:00   -65.5   686.4    58.0     2.0   294.0
20180222  10:00:00   -65.5   686.4    58.0     2.5   294.0
20180222  10:05:00   -65.5   686.4    58.0     2.6   294.0
20180222  10:10:00   -65.4   686.4    58.0     2.5   294.0
20180222  10:15:00   -65.5   686.3    58.0     2.5   294.0
20180222  10:20:00   -65.5   686.4    58.0     3.2   294.0
20180222  10:25:00   -65.5   686.4    58.0     3.4   294.0
